,index,Date,State,Population Staying at Home,Population Not Staying at Home,nTrips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Number_of_Trips_1_25,Number_of_Trips_25_250,Number_of_Trips_250_,positive,positiveIncrease,region,Ratio
3951,1491411,20200408,MS,623584.0,2362946.0,8086919.0,1867294.0,2069020.0,988862.0,1240689.0,1196537.0,451242.0,176841.0,75079.0,18047.0,3308.0,6165865.0,251920.0,21355.0,2003.0,88.0,S,0.7912011598745032
3952,1491412,20200408,MO,1705794.0,4420658.0,16824444.0,4416975.0,4107581.0,1904389.0,2410584.0,2519881.0,937775.0,327130.0,156923.0,32663.0,10543.0,12839529.0,484053.0,43206.0,3327.0,290.0,M,0.7215690255958914
3953,1491413,20200408,MT,318329.0,743976.0,2978343.0,949967.0,768343.0,303542.0,336672.0,349933.0,152089.0,79773.0,31441.0,4360.0,2223.0,2358524.0,111214.0,6583.0,332.0,13.0,W,0.7003412390979992
3954,1491414,20200408,NE,506922.0,1422346.0,5783530.0,1665944.0,1459568.0,658089.0,822652.0,720492.0,263585.0,126483.0,52486.0,11053.0,3178.0,4606253.0,178969.0,14231.0,519.0,72.0,W,0.7372464582421934
3955,1491415,20200408,NV,928065.0,2106327.0,7783472.0,2460789.0,1860459.0,862774.0,1140047.0,1077925.0,204556.0,96606.0,64884.0,10651.0,4781.0,6324069.0,161490.0,15432.0,2318.0,231.0,W,0.6941512500692066
3956,1491416,20200408,NH,372869.0,983589.0,3899531.0,843325.0,929226.0,468566.0,608658.0,674795.0,288878.0,68286.0,12203.0,1871.0,3723.0,2849775.0,80489.0,5594.0,788.0,73.0,N,0.7251157057572
3957,1491417,20200408,NJ,2882143.0,6026377.0,25695739.0,7576595.0,6592459.0,2955816.0,3531946.0,3369313.0,1162196.0,343612.0,118201.0,27535.0,18066.0,20656816.0,461813.0,45601.0,47437.0,3021.0,N,0.6764734209498323
3958,1491418,20200408,NM,577412.0,1518016.0,6506663.0,1741558.0,1727613.0,787585.0,923544.0,753438.0,319843.0,171101.0,65123.0,13915.0,2943.0,5180300.0,236224.0,16858.0,794.0,108.0,W,0.7244419755773045
3959,1491419,20200408,NY,7137337.0,12404872.0,59374550.0,17728641.0,15168900.0,7031507.0,8705331.0,7749139.0,2081714.0,602142.0,212103.0,48703.0,46370.0,48634379.0,814245.0,95073.0,149316.0,10453.0,N,0.634773274607799
3960,1491420,20200408,NC,2658243.0,7725377.0,31873198.0,8234404.0,7852541.0,3836489.0,4839979.0,4753418.0,1605255.0,501144.0,194339.0,43244.0,12385.0,24763413.0,695483.0,55629.0,3426.0,205.0,S,0.7439965060354674
3961,1491421,20200408,ND,204978.0,555099.0,1961373.0,528297.0,514116.0,235080.0,242603.0,218866.0,113830.0,69617.0,32205.0,5232.0,1527.0,1520096.0,101822.0,6759.0,251.0,14.0,M,0.7303194281631993
3962,1491422,20200408,OH,3326182.0,8363260.0,33120710.0,8916221.0,8057030.0,3898842.0,4939906.0,5031685.0,1534533.0,496763.0,191021.0,37894.0,16815.0,25811999.0,687784.0,54709.0,5148.0,366.0,M,0.7154541679577178
3963,1491423,20200408,OK,1009257.0,2933822.0,10846046.0,2748723.0,2696730.0,1277232.0,1596031.0,1677084.0,542819.0,211084.0,78646.0,14757.0,2940.0,8318716.0,289730.0,17697.0,1524.0,52.0,S,0.7440434239334287
3964,1491424,20200408,OR,1282988.0,2907725.0,11944964.0,3952126.0,2937286.0,1282183.0,1470311.0,1560695.0,484780.0,176248.0,60168.0,11962.0,9205.0,9641906.0,236416.0,21167.0,1239.0,58.0,W,0.6938497100612712
3965,1491425,20200408,PA,3791398.0,9015662.0,34926984.0,9575911.0,8892134.0,4177703.0,5242095.0,4801017.0,1448410.0,506586.0,223900.0,41698.0,17530.0,27887843.0,730486.0,59228.0,16239.0,1680.0,N,0.7039603156384057
3966,1491426,20200408,RI,303705.0,753610.0,2899982.0,745573.0,765567.0,349287.0,434636.0,431943.0,134786.0,27856.0,6034.0,2065.0,2235.0,2295063.0,33890.0,4300.0,1890.0,273.0,N,0.7127582603103143
3967,1491427,20200408,SC,1253303.0,3830824.0,16088960.0,4734590.0,3860109.0,1818149.0,2300213.0,2293235.0,727718.0,229299.0,98070.0,21211.0,6366.0,12713061.0,327369.0,27577.0,2552.0,135.0,S,0.7534870785092505
3968,1491428,20200408,SD,225801.0,656434.0,2588900.0,694799.0,661954.0,313628.0,339103.0,311870.0,152245.0,74750.0,32986.0,5638.0,1927.0,2009484.0,107736.0,7565.0,393.0,73.0,M,0.744057989084541
3969,1491429,20200408,TN,1678634.0,5091376.0,19927125.0,5151375.0,4914609.0,2391545.0,2952555.0,3023260.0,981043.0,324253.0,138047.0,40874.0,9564.0,15410084.0,462300.0,50438.0,4362.0,224.0,S,0.7520485198692469
3970,1491430,20200408,TX,6980108.0,21721737.0,73902275.0,19346975.0,18100311.0,8270270.0,10519631.0,11267594.0,4203186.0,1411411.0,614754.0,127032.0,41111.0,56237187.0,2026165.0,168143.0,9353.0,1091.0,S,0.7568062959018836
3971,1491431,20200408,UT,899733.0,2261372.0,9917759.0,3007501.0,2443179.0,1137700.0,1333289.0,1257130.0,459797.0,152782.0,99459.0,20554.0,6368.0,7921669.0,252241.0,26922.0,1846.0,108.0,W,0.7153738961534021
3972,1491432,20200408,VT,182394.0,443905.0,1702069.0,346223.0,468008.0,239452.0,244883.0,273595.0,95165.0,24968.0,6650.0,1141.0,1984.0,1298566.0,31618.0,3125.0,631.0,23.0,N,0.7087748822846596
3973,1491433,20200408,VA,2329271.0,6188414.0,24620426.0,6399490.0,5995130.0,2974432.0,3707755.0,3691700.0,1261312.0,404290.0,141849.0,29661.0,14807.0,19076807.0,546139.0,44468.0,3645.0,312.0,S,0.7265370813783323
3974,1491434,20200408,WA,2232560.0,5303031.0,20278782.0,6502472.0,5096931.0,2144305.0,2745561.0,2583909.0,804249.0,261825.0,98296.0,20391.0,20843.0,16489269.0,360121.0,41234.0,9741.0,345.0,W,0.7037312667314348
3975,1491435,20200408,WV,517310.0,1288522.0,4742671.0,1086632.0,1224250.0,591784.0,719870.0,692265.0,279430.0,101963.0,38378.0,6270.0,1829.0,3622536.0,140341.0,8099.0,462.0,50.0,S,0.7135337063469913
3976,1491436,20200408,WI,1543139.0,4270429.0,15541808.0,3838307.0,3678111.0,1754072.0,2308187.0,2493485.0,967334.0,325177.0,141779.0,27014.0,8342.0,11578677.0,466956.0,35356.0,3279.0,215.0,M,0.7345624924314982
3977,1491437,20200408,WY,162295.0,415442.0,1853403.0,585368.0,493332.0,218766.0,178939.0,161232.0,124071.0,62677.0,24886.0,2978.0,1154.0,1476405.0,87563.0,4132.0,221.0,5.0,W,0.7190849815746612
3978,1491438,20200409,AL,1093506.0,3794365.0,13576732.0,3269142.0,3328244.0,1713940.0,2132959.0,2054730.0,717445.0,249131.0,86302.0,20758.0,4081.0,10444285.0,335433.0,24839.0,2769.0,400.0,S,0.7762817390229816
3979,1491439,20200409,AK,235371.0,502067.0,1881532.0,570882.0,526203.0,229074.0,250982.0,198742.0,67693.0,21969.0,5778.0,6925.0,3284.0,1577141.0,27747.0,10209.0,235.0,9.0,W,0.6808260491051451
3980,1491440,20200409,AZ,2123982.0,5047664.0,18390887.0,5904717.0,4200417.0,1929211.0,2426400.0,2616256.0,887196.0,260010.0,132702.0,22306.0,11672.0,14460745.0,392712.0,33978.0,3018.0,292.0,W,0.7038361904645043
3981,1491441,20200409,AR,671774.0,2342051.0,8402030.0,1962621.0,2176716.0,1038507.0,1316600.0,1220271.0,430900.0,171108.0,69712.0,13212.0,2383.0,6494444.0,240820.0,15595.0,1119.0,119.0,S,0.7771025192239098
3982,1491442,20200409,CA,12096208.0,27460837.0,85218250.0,23671576.0,21620753.0,9102052.0,11430421.0,12218004.0,4814332.0,1620699.0,564090.0,125977.0,50346.0,65824802.0,2184789.0,176323.0,18309.0,1352.0,W,0.6942085031882437
3983,1491443,20200409,CO,1827576.0,3867988.0,17869734.0,5598879.0,4275595.0,1913425.0,2433914.0,2483858.0,747823.0,266945.0,98564.0,31244.0,19487.0,14221813.0,365509.0,50731.0,5655.0,226.0,W,0.6791229103913151
3984,1491444,20200409,CT,1073567.0,2499098.0,9373685.0,2277086.0,2486644.0,1137645.0,1390637.0,1431361.0,478378.0,125151.0,29886.0,6897.0,10000.0,7292012.0,155037.0,16897.0,9784.0,2003.0,N,0.6995052712750846
3985,1491445,20200409,DE,274477.0,692694.0,2677990.0,666163.0,678794.0,329404.0,415010.0,395126.0,143280.0,37162.0,10451.0,1434.0,1166.0,2089371.0,47613.0,2600.0,1207.0,279.0,N,0.7162063378657962
3986,1491446,20200409,DC,291591.0,410864.0,2303684.0,890369.0,552562.0,310102.0,311035.0,181657.0,40054.0,10222.0,3609.0,2217.0,1857.0,2064068.0,13831.0,4074.0,1523.0,83.0,N,0.5848972532048317
3987,1491447,20200409,FL,5794516.0,15504809.0,56679151.0,15858489.0,14477119.0,6771797.0,8388859.0,7742669.0,2415635.0,673419.0,260403.0,61231.0,29530.0,45496264.0,933822.0,90761.0,16364.0,909.0,S,0.7279483739508177
3988,1491448,20200409,GA,2836355.0,7683120.0,30273581.0,7947448.0,7283145.0,3485339.0,4537689.0,4423554.0,1710199.0,538962.0,257658.0,67700.0,21887.0,23253621.0,796620.0,89587.0,10566.0,665.0,S,0.7303710498860447
3989,1491449,20200409,HI,406684.0,1013807.0,3140986.0,979677.0,828648.0,355671.0,415418.0,482265.0,63796.0,10981.0,2734.0,967.0,829.0,2579414.0,13715.0,1796.0,435.0,25.0,W,0.7137018115567082
3990,1491450,20200409,ID,486350.0,1267858.0,4790991.0,1437174.0,1195947.0,539338.0,670550.0,582879.0,222053.0,87705.0,45365.0,7411.0,2569.0,3843009.0,133070.0,9980.0,1232.0,22.0,W,0.7227523760010215
3991,1491451,20200409,IL,3835191.0,8905889.0,37207366.0,10597990.0,9012618.0,4095013.0,5171670.0,5392218.0,1996661.0,550678.0,286333.0,74547.0,29638.0,28877291.0,837011.0,104185.0,16422.0,1344.0,M,0.6989901170073495
3992,1491452,20200409,IN,1883675.0,4808203.0,19929731.0,5429679.0,4889024.0,2322285.0,2865540.0,2889684.0,1006942.0,341200.0,139236.0,33156.0,12985.0,15506528.0,480436.0,46141.0,6351.0,408.0,M,0.7185132484483429
3993,1491453,20200409,IA,852605.0,2303540.0,9268868.0,2403262.0,2356855.0,1028017.0,1295193.0,1322110.0,522746.0,220922.0,99853.0,15872.0,4038.0,7083327.0,320775.0,19910.0,1270.0,125.0,M,0.7298587358945803
3994,1491454,20200409,KS,844859.0,2066646.0,8417811.0,2332058.0,2168307.0,939452.0,1143004.0,1150050.0,421111.0,163194.0,78613.0,17464.0,4558.0,6582821.0,241807.0,22022.0,1106.0,60.0,M,0.7098205223758847
3995,1491455,20200409,KY,1217286.0,3251116.0,14255322.0,3530822.0,3622795.0,1791364.0,2208154.0,2033435.0,683357.0,249852.0,108539.0,19580.0,7424.0,11153135.0,358391.0,27004.0,1346.0,197.0,S,0.7275791211265236
3996,1491456,20200409,LA,1120547.0,3539431.0,14171403.0,3531757.0,3640395.0,1741128.0,2261118.0,1914113.0,690650.0,275937.0,96414.0,14820.0,5071.0,11174398.0,372351.0,19891.0,18283.0,1253.0,S,0.759538135158578
3997,1491457,20200409,ME,396809.0,941595.0,3358057.0,657564.0,867076.0,436372.0,529269.0,561008.0,221352.0,62042.0,17894.0,2093.0,3387.0,2490281.0,79936.0,5480.0,560.0,23.0,N,0.7035207605476373
3998,1491458,20200409,MD,1746702.0,4296016.0,16674724.0,4425896.0,3938372.0,1905501.0,2510174.0,2622247.0,946447.0,231283.0,66175.0,18944.0,9685.0,12779943.0,297458.0,28629.0,6185.0,656.0,N,0.7109410037006526
3999,1491459,20200409,MA,2272235.0,4629914.0,20992745.0,5472477.0,5600039.0,2571801.0,3062049.0,3042843.0,951899.0,212050.0,43733.0,11696.0,24158.0,16706366.0,255783.0,35854.0,18843.0,2151.0,N,0.6707931109571816
4000,1491460,20200409,MI,3141265.0,6854650.0,25605659.0,7027709.0,6339407.0,2980926.0,3717772.0,3693494.0,1226756.0,392408.0,165494.0,39008.0,22685.0,20065814.0,557902.0,61693.0,29096.0,1032.0,W,0.6857451268843322
4001,1491461,20200409,MN,1628840.0,3982339.0,14211540.0,3475912.0,3324705.0,1519399.0,2024826.0,2474799.0,911450.0,309462.0,135937.0,23212.0,11838.0,10344842.0,445399.0,35050.0,1637.0,103.0,M,0.7097151953270426
4002,1491462,20200409,MS,623028.0,2363502.0,8246415.0,1873010.0,2126396.0,999487.0,1293540.0,1230642.0,460540.0,170444.0,71587.0,17985.0,2784.0,6292433.0,242031.0,20769.0,2260.0,257.0,S,0.7913873291076935
4003,1491463,20200409,MO,1758901.0,4367551.0,16982789.0,4491594.0,4110045.0,1890168.0,2472201.0,2561059.0,950013.0,311046.0,154519.0,32075.0,10069.0,12964008.0,465565.0,42144.0,3539.0,212.0,M,0.7129005499430991
4004,1491464,20200409,MT,317899.0,744406.0,2956954.0,921089.0,777902.0,307907.0,345954.0,339991.0,151668.0,76322.0,29158.0,5023.0,1940.0,2352852.0,105480.0,6963.0,354.0,22.0,W,0.7007460192694188
4005,1491465,20200409,NE,520680.0,1408588.0,5610380.0,1585100.0,1400038.0,630157.0,814981.0,721269.0,261701.0,129324.0,54031.0,10066.0,3713.0,4430276.0,183355.0,13779.0,567.0,48.0,W,0.7301152561489642
4006,1491466,20200409,NV,936535.0,2097857.0,7728679.0,2449881.0,1841223.0,866958.0,1106849.0,1080966.0,206178.0,97189.0,63206.0,11441.0,4788.0,6264911.0,160395.0,16229.0,2456.0,138.0,W,0.6913599165829596
4007,1491467,20200409,NH,386965.0,969493.0,3612308.0,731563.0,868541.0,420601.0,559720.0,655097.0,292256.0,65404.0,13570.0,1898.0,3658.0,2580425.0,78974.0,5556.0,788.0,0.0,N,0.7147239354259403
4008,1491468,20200409,NJ,2941970.0,5966550.0,24884452.0,7103318.0,6408476.0,2815033.0,3502938.0,3376077.0,1162947.0,351095.0,116160.0,28183.0,20225.0,19829765.0,467255.0,48408.0,51027.0,3590.0,N,0.669757715086232
4009,1491469,20200409,NM,581950.0,1513478.0,6386116.0,1645958.0,1663150.0,794538.0,929718.0,770615.0,327126.0,169660.0,68662.0,13849.0,2840.0,5033364.0,238322.0,16689.0,865.0,71.0,W,0.7222763082291541
4010,1491470,20200409,NY,7294489.0,12247720.0,56761995.0,16350195.0,14509447.0,6824771.0,8405736.0,7669824.0,2076592.0,618688.0,209500.0,48015.0,49227.0,46090149.0,828188.0,97242.0,159937.0,10621.0,N,0.6267316043953884
4011,1491471,20200409,NC,2680429.0,7703191.0,31636826.0,7917878.0,7801603.0,3846119.0,4889470.0,4816703.0,1604563.0,507297.0,197292.0,43026.0,12875.0,24455070.0,704589.0,55901.0,3651.0,225.0,S,0.741859871605471
4012,1491472,20200409,ND,209865.0,550212.0,1956565.0,520764.0,512345.0,243498.0,242131.0,218276.0,114475.0,68573.0,30127.0,5053.0,1323.0,1518738.0,98700.0,6376.0,269.0,18.0,M,0.7238898164264936
4013,1491473,20200409,OH,3444580.0,8244862.0,31986584.0,8190630.0,7812219.0,3751933.0,4824898.0,5095608.0,1566115.0,506240.0,178299.0,41858.0,18784.0,24579680.0,684539.0,60642.0,5512.0,364.0,M,0.7053255407743159
4014,1491474,20200409,OK,1031335.0,2911744.0,10754935.0,2701904.0,2678766.0,1286893.0,1586258.0,1655832.0,539756.0,209644.0,79670.0,13342.0,2870.0,8253821.0,289314.0,16212.0,1684.0,160.0,S,0.7384442462349854
4015,1491475,20200409,OR,1295291.0,2895422.0,11841384.0,3915825.0,2899618.0,1286693.0,1451239.0,1544213.0,492643.0,169862.0,59147.0,13539.0,8605.0,9553375.0,229009.0,22144.0,1321.0,82.0,W,0.6909139327842303
4016,1491476,20200409,PA,3890112.0,8916948.0,34003883.0,9019203.0,8595677.0,4049870.0,5148252.0,4895274.0,1472976.0,530378.0,234105.0,42224.0,15924.0,26813002.0,764483.0,58148.0,18228.0,1989.0,N,0.6962525357107721
4017,1491477,20200409,RI,309770.0,747545.0,2736055.0,672356.0,746244.0,324096.0,407730.0,411741.0,139123.0,24835.0,6395.0,1700.0,1835.0,2150426.0,31230.0,3535.0,2169.0,279.0,N,0.7070220322231312
4018,1491478,20200409,SC,1259843.0,3824284.0,16035152.0,4531395.0,3909655.0,1847485.0,2318588.0,2337415.0,739419.0,229548.0,96049.0,19697.0,5901.0,12607123.0,325597.0,25598.0,2792.0,240.0,S,0.7522007219725235
4019,1491479,20200409,SD,230910.0,651325.0,2619435.0,732632.0,665406.0,308908.0,330152.0,323317.0,147738.0,70476.0,34262.0,4909.0,1635.0,2037098.0,104738.0,6544.0,447.0,54.0,M,0.7382670150243416
4020,1491480,20200409,TN,1726139.0,5043871.0,20281137.0,5123781.0,5046676.0,2448370.0,3086343.0,3079206.0,983255.0,321733.0,141361.0,39891.0,10521.0,15705170.0,463094.0,50412.0,4634.0,272.0,S,0.7450315435280007
4021,1491481,20200409,TX,7006851.0,21694994.0,72727224.0,18777707.0,17840571.0,8201069.0,10366039.0,11162765.0,4178650.0,1415217.0,612455.0,131321.0,41430.0,55185386.0,2027672.0,172751.0,10230.0,877.0,S,0.7558745439535333
4022,1491482,20200409,UT,910305.0,2250800.0,9753925.0,2967587.0,2375709.0,1121541.0,1332291.0,1224649.0,441759.0,161424.0,102788.0,20112.0,6065.0,7797128.0,264212.0,26177.0,1976.0,130.0,W,0.7120294960148429
4023,1491483,20200409,VT,190171.0,436128.0,1594032.0,310059.0,430050.0,216786.0,227348.0,273276.0,98265.0,27056.0,7437.0,1399.0,2356.0,1184243.0,34493.0,3755.0,680.0,49.0,N,0.6963574905915545
4024,1491484,20200409,VA,2370808.0,6146877.0,24875128.0,6361403.0,6143712.0,2996739.0,3791567.0,3727864.0,1266925.0,405009.0,137703.0,30082.0,14124.0,19293421.0,542712.0,44206.0,4042.0,397.0,S,0.7216605216088644
4025,1491485,20200409,WA,2254763.0,5280828.0,20182365.0,6320951.0,5092045.0,2181612.0,2717972.0,2663521.0,811809.0,255014.0,101297.0,19001.0,19143.0,16312580.0,356311.0,38144.0,10104.0,363.0,W,0.7007848488592334
4026,1491486,20200409,WV,528820.0,1277012.0,4789746.0,1074995.0,1259509.0,600782.0,743426.0,688061.0,272313.0,106413.0,36764.0,5369.0,2114.0,3678712.0,143177.0,7483.0,523.0,61.0,S,0.7071599129930137
4027,1491487,20200409,WI,1581771.0,4231797.0,15724030.0,3843296.0,3714619.0,1771279.0,2335629.0,2554433.0,993843.0,331638.0,146054.0,24763.0,8476.0,11664823.0,477692.0,33239.0,3443.0,164.0,M,0.7279173478318306
4028,1491488,20200409,WY,167569.0,410168.0,1887238.0,602201.0,483755.0,221651.0,188850.0,162506.0,134402.0,61909.0,27882.0,3175.0,907.0,1496457.0,89791.0,4082.0,230.0,9.0,W,0.7099562603745303
4029,1491489,20200410,AL,1045993.0,3841878.0,14154997.0,3354263.0,3538839.0,1847798.0,2280198.0,2079213.0,697070.0,241537.0,91554.0,20195.0,4330.0,11021098.0,333091.0,24525.0,2968.0,199.0,S,0.7860023310762497
4030,1491490,20200410,AK,227854.0,509584.0,1907572.0,561989.0,536183.0,251173.0,257353.0,192508.0,71055.0,26598.0,5602.0,1762.0,3349.0,1606698.0,32200.0,5111.0,246.0,11.0,W,0.6910194484146464
4031,1491491,20200410,AZ,2026575.0,5145071.0,18877379.0,5964785.0,4388641.0,2036449.0,2514430.0,2649909.0,871981.0,267517.0,143631.0,26317.0,13719.0,14904305.0,411148.0,40036.0,3112.0,94.0,W,0.7174184280707665
4032,1491492,20200410,AR,643711.0,2370114.0,8692075.0,2018589.0,2255130.0,1112280.0,1366396.0,1261804.0,427167.0,163871.0,70280.0,14090.0,2468.0,6752395.0,234151.0,16558.0,1171.0,52.0,S,0.7864139424153692
4033,1491493,20200410,CA,11557706.0,27999339.0,90273938.0,25635270.0,23339288.0,9910059.0,12062387.0,12209568.0,4652634.0,1658294.0,614048.0,136412.0,55978.0,70947004.0,2272342.0,192390.0,19472.0,1163.0,W,0.7078218051929814
4034,1491494,20200410,CO,1741595.0,3953969.0,18504721.0,5674335.0,4524937.0,2047237.0,2568045.0,2531343.0,732126.0,272596.0,109037.0,26089.0,18976.0,14814554.0,381633.0,45065.0,6510.0,855.0,W,0.6942190448566639
4035,1491495,20200410,CT,1001888.0,2570777.0,10169775.0,2524628.0,2804003.0,1347040.0,1502690.0,1391270.0,427779.0,122135.0,32649.0,6560.0,11021.0,8178361.0,154784.0,17581.0,10538.0,754.0,N,0.7195684454042011
4036,1491496,20200410,DE,259995.0,707176.0,2784609.0,703513.0,712970.0,364605.0,428292.0,391659.0,128373.0,39940.0,12746.0,1443.0,1068.0,2209380.0,52686.0,2511.0,1326.0,119.0,N,0.7311799051046816
4037,1491497,20200410,DC,279177.0,423278.0,2297214.0,831314.0,603007.0,301814.0,323921.0,177883.0,40039.0,11136.0,3196.0,2452.0,2452.0,2060056.0,14332.0,4904.0,1660.0,137.0,N,0.6025695596159184
4038,1491498,20200410,FL,5391064.0,15908261.0,58666013.0,16231244.0,15511212.0,7261026.0,8702138.0,7593742.0,2306209.0,670105.0,286735.0,66522.0,37080.0,47705620.0,956840.0,103602.0,17531.0,1167.0,S,0.7468903826764464
4039,1491499,20200410,GA,2594145.0,7925330.0,31892135.0,8160697.0,7860138.0,3857936.0,4928014.0,4546201.0,1659076.0,527068.0,259940.0,70263.0,22802.0,24806785.0,787008.0,93065.0,11483.0,917.0,S,0.7533959632015856
4040,1491500,20200410,HI,398952.0,1021539.0,3180903.0,979429.0,849957.0,355187.0,433370.0,482022.0,59958.0,14447.0,4031.0,1128.0,1374.0,2617943.0,18478.0,2502.0,442.0,7.0,W,0.7191449998627235
4041,1491501,20200410,ID,467102.0,1287106.0,4955445.0,1450128.0,1284576.0,564259.0,683309.0,608262.0,213067.0,88723.0,49503.0,10248.0,3370.0,3982272.0,138226.0,13618.0,1353.0,121.0,W,0.7337248490486875
4042,1491502,20200410,IL,3680757.0,9060323.0,39194428.0,11118312.0,9897579.0,4520261.0,5471865.0,5430098.0,1858366.0,527429.0,269688.0,69865.0,30965.0,31008017.0,797117.0,100830.0,17887.0,1465.0,M,0.711111067507621
4043,1491503,20200410,IN,1789370.0,4902508.0,21131229.0,5849447.0,5275739.0,2525790.0,3091788.0,2928461.0,956660.0,312298.0,148121.0,29989.0,12936.0,16742764.0,460419.0,42925.0,6907.0,556.0,M,0.7326057050053811
4044,1491504,20200410,IA,804925.0,2351220.0,10223256.0,2840502.0,2633466.0,1130446.0,1383104.0,1394195.0,514261.0,209605.0,96659.0,16633.0,4385.0,7987518.0,306264.0,21018.0,1388.0,118.0,M,0.7449657731187889
4045,1491505,20200410,KS,812512.0,2098993.0,8662911.0,2361776.0,2296216.0,987697.0,1171692.0,1159915.0,415856.0,162440.0,83911.0,17399.0,6009.0,6817381.0,246351.0,23408.0,1166.0,60.0,M,0.7209305840106749
4046,1491506,20200410,KY,1132393.0,3336009.0,15135736.0,3786409.0,3871468.0,1926826.0,2357725.0,2144256.0,675966.0,237187.0,108350.0,21038.0,6511.0,11942428.0,345537.0,27549.0,1693.0,347.0,S,0.7465776355842648
4047,1491507,20200410,LA,1110600.0,3549378.0,14133957.0,3522804.0,3757900.0,1835966.0,2266182.0,1829612.0,582880.0,225569.0,91218.0,15479.0,6347.0,11382852.0,316787.0,21826.0,19253.0,970.0,S,0.7616726945921204
4048,1491508,20200410,ME,371829.0,966575.0,4008536.0,881367.0,1095649.0,540265.0,642252.0,576823.0,191718.0,55056.0,18854.0,2932.0,3620.0,3159533.0,73910.0,6552.0,586.0,26.0,N,0.7221847812768043
4049,1491509,20200410,MD,1655843.0,4386875.0,17471501.0,4572913.0,4261269.0,2074436.0,2666797.0,2655717.0,909551.0,232321.0,70152.0,16924.0,11421.0,13575415.0,302473.0,28345.0,6968.0,783.0,N,0.7259771182438102
4050,1491510,20200410,MA,2094028.0,4808121.0,23175946.0,6202730.0,6357369.0,2863709.0,3319308.0,3152361.0,955289.0,238852.0,52293.0,9964.0,24071.0,18743116.0,291145.0,34035.0,20878.0,2035.0,N,0.6966121710788915
4051,1491511,20200410,MI,2988222.0,7007693.0,26477239.0,6996128.0,6797853.0,3216890.0,4001469.0,3688363.0,1145432.0,385900.0,177744.0,41562.0,25898.0,21012340.0,563644.0,67460.0,30172.0,1076.0,W,0.7010556812457889
4052,1491512,20200410,MN,1536670.0,4074509.0,15457454.0,4009140.0,3669846.0,1695937.0,2160975.0,2514164.0,906080.0,318970.0,146741.0,22430.0,13171.0,11535898.0,465711.0,35601.0,1732.0,95.0,M,0.7261413332207011
4053,1491513,20200410,MS,598146.0,2388384.0,8517457.0,1950634.0,2235956.0,1046039.0,1347596.0,1247364.0,432987.0,167996.0,67261.0,17934.0,3690.0,6580225.0,235257.0,21624.0,2469.0,209.0,S,0.7997187371297124
4054,1491514,20200410,MO,1682821.0,4443631.0,17530976.0,4576430.0,4370589.0,2023577.0,2540100.0,2591586.0,926575.0,300848.0,155382.0,33821.0,12068.0,13510696.0,456230.0,45889.0,3799.0,260.0,M,0.7253188305400907
4055,1491515,20200410,MT,306162.0,756143.0,2982922.0,926332.0,782905.0,306330.0,361766.0,334400.0,154233.0,73656.0,32742.0,5336.0,5222.0,2377333.0,106398.0,10558.0,365.0,11.0,W,0.7117946352507049
4056,1491516,20200410,NE,496308.0,1432960.0,5910053.0,1705062.0,1503968.0,687899.0,831188.0,736491.0,258134.0,119160.0,52713.0,10955.0,4483.0,4728117.0,171873.0,15438.0,635.0,68.0,W,0.7427480267127221
